timestamp_utc,token_id,side,price,size,t_submit_ms,t_ack_ms,maker_delay_ms,success,order_id,status,error_msg,batch_num,order_num
2026-02-01T04:40:52.606417+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920852616.6204,1769920852645.7605,29.14013671875,True,0x58e2428cabcfc063bfbf23d09190e8c742a6cb764cf9dddf2e93134082d57f79,live,,1,5
2026-02-01T04:40:54.287779+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920854298.2092,1769920854325.615,27.40576171875,True,0xc8461cf1d593fdb9f5d0ae3cad6d7109c26567eb138da07e39e2cb3a15f970d3,live,,2,1
2026-02-01T04:40:54.826502+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920854836.8894,1769920854865.676,28.78662109375,True,0xa0f31953ec7d510f79e15cad9470efa6d7d069c42e78e982448ad73c96b5b693,live,,2,2
2026-02-01T04:40:55.366519+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920855376.6853,1769920855405.629,28.943603515625,True,0xa834fcdbccd75e34e37d595c59fe83a5710fc3a1d9df841e5b7c521f78e7d163,live,,2,3
2026-02-01T04:40:55.906506+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920855917.113,1769920855945.057,27.94384765625,True,0xedc5bf7b398e94c93a2454d301de78f631421a0fcabb445a9690682d97258ed5,live,,2,4
2026-02-01T04:40:56.445908+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920856456.316,1769920856486.827,30.510986328125,True,0xe1387ed3016d3010f2b541a39fea1760574d82ace2ecc9b7398ad3b8af3f0a0f,live,,2,5
2026-02-01T04:40:58.152237+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920858162.5435,1769920858191.309,28.765625,True,0x2cfa8e30616af178d3385b7166b87932c26048c602d87f726333e1c78a83fcee,live,,3,1
2026-02-01T04:40:58.692135+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920858702.4587,1769920858732.6853,30.2265625,True,0x9f85c661a926114e59b21dd9554814fd48b92e394f4834e982a5c2530f196147,live,,3,2
2026-02-01T04:40:59.233544+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920859243.7932,1769920859274.8562,31.06298828125,True,0x4d7b41329a2e04e5293fa0f0f83637055f5e2e6d9207c61357b35c1affff7f69,live,,3,3
2026-02-01T04:40:59.775691+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920859786.0466,1769920859813.903,27.8564453125,True,0xb70c0ce9bfdd7cb8d50e1ee68efdecb58002fb8e353c665dceefef4020826583,live,,3,4
